,,,Node1,Node2,Node3,Node4
period1,sc01,t7450, 43.94 ,,,
period1,sc01,t7451, 41.25 ,,,
period1,sc01,t7452, 40.01 ,,,
period1,sc01,t7453, 37.86 ,,,
period1,sc01,t7454, 35.48 ,,,
period1,sc01,t7455, 35.01 ,,,
period1,sc01,t7456, 38.01 ,,,
period1,sc01,t7457, 40.01 ,,,
period1,sc01,t7458, 43.94 ,,,
period1,sc01,t7459, 45.45 ,,,
period1,sc01,t7460, 45.27 ,,,
period1,sc01,t7461, 40 ,,,
period1,sc01,t7462, 38 ,,,
period1,sc01,t7463, 33.03 ,,,
period1,sc01,t7464, 36.94 ,,,
period1,sc01,t7465, 30.21 ,,,
period1,sc01,t7466, 29.53 ,,,
period1,sc01,t7467, 28.9 ,,,
period1,sc01,t7468, 28.8 ,,,
period1,sc01,t7469, 29.5 ,,,
period1,sc01,t7470, 31.5 ,,,
period1,sc01,t7471, 39.24 ,,,
period1,sc01,t7472, 42.39 ,,,
period1,sc01,t7473, 42.11 ,,,
period1,sc01,t7474, 39.69 ,,,
period1,sc01,t7475, 36.61 ,,,
period1,sc01,t7476, 35.09 ,,,
period1,sc01,t7477, 34.33 ,,,
period1,sc01,t7478, 31.5 ,,,
period1,sc01,t7479, 32 ,,,
period1,sc01,t7480, 36.61 ,,,
period1,sc01,t7481, 41.89 ,,,
period1,sc01,t7482, 46.01 ,,,
period1,sc01,t7483, 48.39 ,,,
period1,sc01,t7484, 49.39 ,,,
period1,sc01,t7485, 44.51 ,,,
period1,sc01,t7486, 44.58 ,,,
period1,sc01,t7487, 42.55 ,,,
period1,sc01,t7488, 42.63 ,,,
period1,sc01,t7489, 39.78 ,,,
period1,sc01,t7490, 38.81 ,,,
period1,sc01,t7491, 36.94 ,,,
period1,sc01,t7492, 36.2 ,,,
period1,sc01,t7493, 36.13 ,,,
period1,sc01,t7494, 39.57 ,,,
period1,sc01,t7495, 41.56 ,,,
period1,sc01,t7496, 42.02 ,,,
period1,sc01,t7497, 44.57 ,,,
period1,sc01,t7498, 44.15 ,,,
period1,sc01,t7499, 42.55 ,,,
period1,sc01,t7500, 41.42 ,,,
period1,sc01,t7501, 40.01 ,,,
period1,sc01,t7502, 39.96 ,,,
period1,sc01,t7503, 41.67 ,,,
period1,sc01,t7504, 41.89 ,,,
period1,sc01,t7505, 42.43 ,,,
period1,sc01,t7506, 44.71 ,,,
period1,sc01,t7507, 45.53 ,,,
period1,sc01,t7508, 42.75 ,,,
period1,sc01,t7509, 40.36 ,,,
period1,sc01,t7510, 39.66 ,,,
period1,sc01,t7511, 36.67 ,,,
period1,sc01,t7512, 34.31 ,,,
period1,sc01,t7513, 33.52 ,,,
period1,sc01,t7514, 30.1 ,,,
period1,sc01,t7515, 29 ,,,
period1,sc01,t7516, 29.5 ,,,
period1,sc01,t7517, 30.1 ,,,
period1,sc01,t7518, 31.01 ,,,
period1,sc01,t7519, 32.73 ,,,
period1,sc01,t7520, 34.03 ,,,
period1,sc01,t7521, 35.05 ,,,
period1,sc01,t7522, 35.51 ,,,
period1,sc01,t7523, 34.15 ,,,
period1,sc01,t7524, 34.09 ,,,
period1,sc01,t7525, 34.31 ,,,
period1,sc01,t7526, 36.75 ,,,
period1,sc01,t7527, 34.31 ,,,
period1,sc01,t7528, 36.57 ,,,
period1,sc01,t7529, 42.75 ,,,
period1,sc01,t7530, 47 ,,,
period1,sc01,t7531, 52.51 ,,,
period1,sc01,t7532, 51.01 ,,,
period1,sc01,t7533, 47 ,,,
period1,sc01,t7534, 45.69 ,,,
period1,sc01,t7535, 43.39 ,,,
period1,sc01,t7536, 41.83 ,,,
period1,sc01,t7537, 38.59 ,,,
period1,sc01,t7538, 36.2 ,,,
period1,sc01,t7539, 34.75 ,,,
period1,sc01,t7540, 34.8 ,,,
period1,sc01,t7541, 37.19 ,,,
period1,sc01,t7542, 42.49 ,,,
period1,sc01,t7543, 46.96 ,,,
period1,sc01,t7544, 51 ,,,
period1,sc01,t7545, 49.85 ,,,
period1,sc01,t7546, 48.62 ,,,
period1,sc01,t7547, 47.63 ,,,
period1,sc01,t7548, 47.57 ,,,
period1,sc01,t7549, 45.56 ,,,
period1,sc01,t7550, 43.66 ,,,
period1,sc01,t7551, 43.53 ,,,
period1,sc01,t7552, 44.23 ,,,
period1,sc01,t7553, 48.39 ,,,
period1,sc01,t7554, 51.24 ,,,
period1,sc01,t7555, 52.85 ,,,
period1,sc01,t7556, 50.25 ,,,
period1,sc01,t7557, 48.35 ,,,
period1,sc01,t7558, 45.16 ,,,
period1,sc01,t7559, 43.01 ,,,
period1,sc01,t7560, 47.92 ,,,
period1,sc01,t7561, 43.82 ,,,
period1,sc01,t7562, 39.64 ,,,
period1,sc01,t7563, 38.81 ,,,
period1,sc01,t7564, 38.65 ,,,
period1,sc01,t7565, 38.81 ,,,
period1,sc01,t7566, 42.41 ,,,
period1,sc01,t7567, 53.1 ,,,
period1,sc01,t7568, 55.21 ,,,
period1,sc01,t7569, 54.92 ,,,
period1,sc01,t7570, 53.46 ,,,
period1,sc01,t7571, 51.49 ,,,
period1,sc01,t7572, 49.51 ,,,
period1,sc01,t7573, 47.24 ,,,
period1,sc01,t7574, 44.26 ,,,
period1,sc01,t7575, 43.47 ,,,
period1,sc01,t7576, 45 ,,,
period1,sc01,t7577, 50.51 ,,,
period1,sc01,t7578, 55.03 ,,,
period1,sc01,t7579, 57.55 ,,,
period1,sc01,t7580, 57.01 ,,,
period1,sc01,t7581, 52.3 ,,,
period1,sc01,t7582, 48.56 ,,,
period1,sc01,t7583, 44.74 ,,,
period1,sc01,t7584, 42.92 ,,,
period1,sc01,t7585, 39.25 ,,,
period1,sc01,t7586, 37.95 ,,,
period1,sc01,t7587, 36.32 ,,,
period1,sc01,t7588, 36.82 ,,,
period1,sc01,t7589, 39.75 ,,,
period1,sc01,t7590, 42.15 ,,,
period1,sc01,t7591, 55.13 ,,,
period1,sc01,t7592, 57.91 ,,,
period1,sc01,t7593, 54.79 ,,,
period1,sc01,t7594, 54.54 ,,,
period1,sc01,t7595, 53.53 ,,,
period1,sc01,t7596, 53.24 ,,,
period1,sc01,t7597, 50.61 ,,,
period1,sc01,t7598, 45 ,,,
period1,sc01,t7599, 44.12 ,,,
period1,sc01,t7600, 44.13 ,,,
period1,sc01,t7601, 50.5 ,,,
period1,sc01,t7602, 57.03 ,,,
period1,sc01,t7603, 56.59 ,,,
period1,sc01,t7604, 56.56 ,,,
period1,sc01,t7605, 52.63 ,,,
period1,sc01,t7606, 49.57 ,,,
period1,sc01,t7607, 45.54 ,,,
period1,sc01,t7608, 39.6 ,,,
period1,sc01,t7609, 37.86 ,,,
period1,sc01,t7610, 36.51 ,,,
period1,sc01,t7611, 35.37 ,,,
period1,sc01,t7612, 35.77 ,,,
period1,sc01,t7613, 38.23 ,,,
period1,sc01,t7614, 39.81 ,,,
period1,sc01,t7615, 46.09 ,,,
period1,sc01,t7616, 51.69 ,,,
period1,sc01,t7617, 53.24 ,,,
period1,sc01,t7618, 47.62 ,,,
period1,sc01,t7619, 46 ,,,
period1,sc01,t7620, 44.12 ,,,
period1,sc01,t7621, 42.96 ,,,
period1,sc01,t7622, 40.59 ,,,
period1,sc01,t7623, 40.51 ,,,
period1,sc01,t7624, 42.97 ,,,
period1,sc01,t7625, 48.01 ,,,
period1,sc01,t7626, 55.01 ,,,
period1,sc01,t7627, 58.91 ,,,
period1,sc01,t7628, 58.51 ,,,
period1,sc01,t7629, 54.79 ,,,
period1,sc01,t7630, 51.69 ,,,
period1,sc01,t7631, 46.73 ,,,
period1,sc01,t7632, 43.01 ,,,
period1,sc01,t7633, 39.81 ,,,
period1,sc01,t7634, 38.56 ,,,
period1,sc01,t7635, 37.98 ,,,
period1,sc01,t7636, 37.57 ,,,
period1,sc01,t7637, 38.99 ,,,
period1,sc01,t7638, 39.96 ,,,
period1,sc01,t7639, 47.46 ,,,
period1,sc01,t7640, 50.01 ,,,
period1,sc01,t7641, 53.01 ,,,
period1,sc01,t7642, 52.19 ,,,
period1,sc01,t7643, 51.23 ,,,
period1,sc01,t7644, 48.97 ,,,
period1,sc01,t7645, 48.79 ,,,
period1,sc01,t7646, 46 ,,,
period1,sc01,t7647, 46 ,,,
period1,sc01,t7648, 48.97 ,,,
period1,sc01,t7649, 54.54 ,,,
period1,sc01,t7650, 59.3 ,,,
period1,sc01,t7651, 60.46 ,,,
period1,sc01,t7652, 58 ,,,
period1,sc01,t7653, 54.24 ,,,
period1,sc01,t7654, 52.39 ,,,
period1,sc01,t7655, 49.55 ,,,
period1,sc01,t7656, 48.07 ,,,
period1,sc01,t7657, 43.49 ,,,
period1,sc01,t7658, 40.08 ,,,
period1,sc01,t7659, 38.99 ,,,
period1,sc01,t7660, 38.56 ,,,
period1,sc01,t7661, 39.6 ,,,
period1,sc01,t7662, 40.14 ,,,
period1,sc01,t7663, 42.56 ,,,
period1,sc01,t7664, 43.66 ,,,
period1,sc01,t7665, 50.16 ,,,
period1,sc01,t7666, 50.9 ,,,
period1,sc01,t7667, 50.16 ,,,
period1,sc01,t7668, 49.27 ,,,
period1,sc01,t7669, 47.65 ,,,
period1,sc01,t7670, 42.96 ,,,
period1,sc01,t7671, 39.81 ,,,
period1,sc01,t7672, 40.1 ,,,
period1,sc01,t7673, 46.01 ,,,
period1,sc01,t7674, 53.46 ,,,
period1,sc01,t7675, 54.54 ,,,
period1,sc01,t7676, 51.79 ,,,
period1,sc01,t7677, 49.27 ,,,
period1,sc01,t7678, 48.87 ,,,
period1,sc01,t7679, 47.88 ,,,
period1,sc01,t7680, 45.07 ,,,
period1,sc01,t7681, 42.42 ,,,
period1,sc01,t7682, 39.81 ,,,
period1,sc01,t7683, 37.4 ,,,
period1,sc01,t7684, 36.3 ,,,
period1,sc01,t7685, 36.46 ,,,
period1,sc01,t7686, 36.5 ,,,
period1,sc01,t7687, 37.4 ,,,
period1,sc01,t7688, 38.56 ,,,
period1,sc01,t7689, 41.19 ,,,
period1,sc01,t7690, 43.12 ,,,
period1,sc01,t7691, 43.81 ,,,
period1,sc01,t7692, 44.08 ,,,
period1,sc01,t7693, 42.32 ,,,
period1,sc01,t7694, 41 ,,,
period1,sc01,t7695, 41.01 ,,,
period1,sc01,t7696, 43.01 ,,,
period1,sc01,t7697, 48.11 ,,,
period1,sc01,t7698, 52.75 ,,,
period1,sc01,t7699, 55.15 ,,,
period1,sc01,t7700, 52.79 ,,,
period1,sc01,t7701, 50.73 ,,,
period1,sc01,t7702, 47.62 ,,,
period1,sc01,t7703, 43.43 ,,,
period1,sc01,t7704, 43.28 ,,,
period1,sc01,t7705, 40.74 ,,,
period1,sc01,t7706, 39.69 ,,,
period1,sc01,t7707, 36.89 ,,,
period1,sc01,t7708, 35.68 ,,,
period1,sc01,t7709, 39 ,,,
period1,sc01,t7710, 46.05 ,,,
period1,sc01,t7711, 51.73 ,,,
period1,sc01,t7712, 51.05 ,,,
period1,sc01,t7713, 52.19 ,,,
period1,sc01,t7714, 51.49 ,,,
period1,sc01,t7715, 50.45 ,,,
period1,sc01,t7716, 50.47 ,,,
period1,sc01,t7717, 50.77 ,,,
period1,sc01,t7718, 50 ,,,
period1,sc01,t7719, 50.45 ,,,
period1,sc01,t7720, 52.23 ,,,
period1,sc01,t7721, 54.54 ,,,
period1,sc01,t7722, 60.52 ,,,
period1,sc01,t7723, 63.05 ,,,
period1,sc01,t7724, 62.55 ,,,
period1,sc01,t7725, 59.15 ,,,
period1,sc01,t7726, 54.54 ,,,
period1,sc01,t7727, 53.79 ,,,
period1,sc01,t7728, 51.52 ,,,
period1,sc01,t7729, 48.26 ,,,
period1,sc01,t7730, 45.91 ,,,
period1,sc01,t7731, 44.29 ,,,
period1,sc01,t7732, 43.73 ,,,
period1,sc01,t7733, 45.45 ,,,
period1,sc01,t7734, 56.12 ,,,
period1,sc01,t7735, 60.1 ,,,
period1,sc01,t7736, 60 ,,,
period1,sc01,t7737, 60.9 ,,,
period1,sc01,t7738, 60.52 ,,,
period1,sc01,t7739, 60.16 ,,,
period1,sc01,t7740, 61.14 ,,,
period1,sc01,t7741, 61.55 ,,,
period1,sc01,t7742, 60.9 ,,,
period1,sc01,t7743, 61.6 ,,,
period1,sc01,t7744, 61.75 ,,,
period1,sc01,t7745, 61.74 ,,,
period1,sc01,t7746, 64.3 ,,,
period1,sc01,t7747, 65.64 ,,,
period1,sc01,t7748, 64.85 ,,,
period1,sc01,t7749, 61.6 ,,,
period1,sc01,t7750, 59.63 ,,,
period1,sc01,t7751, 58.07 ,,,
period1,sc01,t7752, 56.94 ,,,
period1,sc01,t7753, 51.89 ,,,
period1,sc01,t7754, 47.88 ,,,
period1,sc01,t7755, 45.45 ,,,
period1,sc01,t7756, 45.27 ,,,
period1,sc01,t7757, 45.45 ,,,
period1,sc01,t7758, 55.52 ,,,
period1,sc01,t7759, 63.01 ,,,
period1,sc01,t7760, 63.01 ,,,
period1,sc01,t7761, 63.75 ,,,
period1,sc01,t7762, 63.63 ,,,
period1,sc01,t7763, 63 ,,,
period1,sc01,t7764, 62.22 ,,,
period1,sc01,t7765, 61.42 ,,,
period1,sc01,t7766, 59.82 ,,,
period1,sc01,t7767, 60.69 ,,,
period1,sc01,t7768, 61.03 ,,,
period1,sc01,t7769, 61.27 ,,,
period1,sc01,t7770, 64 ,,,
period1,sc01,t7771, 64.92 ,,,
period1,sc01,t7772, 61.78 ,,,
period1,sc01,t7773, 59.96 ,,,
period1,sc01,t7774, 54.91 ,,,
period1,sc01,t7775, 51.49 ,,,
period1,sc01,t7776, 47.88 ,,,
period1,sc01,t7777, 44.14 ,,,
period1,sc01,t7778, 42.68 ,,,
period1,sc01,t7779, 41.5 ,,,
period1,sc01,t7780, 41 ,,,
period1,sc01,t7781, 43.53 ,,,
period1,sc01,t7782, 48.97 ,,,
period1,sc01,t7783, 59.49 ,,,
period1,sc01,t7784, 60.5 ,,,
period1,sc01,t7785, 62.04 ,,,
period1,sc01,t7786, 61.59 ,,,
period1,sc01,t7787, 61.42 ,,,
period1,sc01,t7788, 60.56 ,,,
period1,sc01,t7789, 59.82 ,,,
period1,sc01,t7790, 59.09 ,,,
period1,sc01,t7791, 59.64 ,,,
period1,sc01,t7792, 61.69 ,,,
period1,sc01,t7793, 63.75 ,,,
period1,sc01,t7794, 65.35 ,,,
period1,sc01,t7795, 64.62 ,,,
period1,sc01,t7796, 61.09 ,,,
period1,sc01,t7797, 59.82 ,,,
period1,sc01,t7798, 52.01 ,,,
period1,sc01,t7799, 48 ,,,
period1,sc01,t7800, 50.54 ,,,
period1,sc01,t7801, 46.38 ,,,
period1,sc01,t7802, 39.1 ,,,
period1,sc01,t7803, 38.17 ,,,
period1,sc01,t7804, 35.88 ,,,
period1,sc01,t7805, 38.27 ,,,
period1,sc01,t7806, 47.59 ,,,
period1,sc01,t7807, 52.2 ,,,
period1,sc01,t7808, 53.53 ,,,
period1,sc01,t7809, 54 ,,,
period1,sc01,t7810, 52.97 ,,,
period1,sc01,t7811, 51.99 ,,,
period1,sc01,t7812, 50.44 ,,,
period1,sc01,t7813, 49.49 ,,,
period1,sc01,t7814, 44.51 ,,,
period1,sc01,t7815, 42.48 ,,,
period1,sc01,t7816, 41.51 ,,,
period1,sc01,t7817, 44.51 ,,,
period1,sc01,t7818, 50.69 ,,,
period1,sc01,t7819, 50.8 ,,,
period1,sc01,t7820, 48.39 ,,,
period1,sc01,t7821, 42.58 ,,,
period1,sc01,t7822, 44.22 ,,,
period1,sc01,t7823, 41.24 ,,,
period1,sc01,t7824, 35.47 ,,,
period1,sc01,t7825, 30.79 ,,,
period1,sc01,t7826, 29.07 ,,,
period1,sc01,t7827, 27.17 ,,,
period1,sc01,t7828, 25.16 ,,,
period1,sc01,t7829, 25.39 ,,,
period1,sc01,t7830, 29.11 ,,,
period1,sc01,t7831, 32.07 ,,,
period1,sc01,t7832, 30 ,,,
period1,sc01,t7833, 35.55 ,,,
period1,sc01,t7834, 35.96 ,,,
period1,sc01,t7835, 35.77 ,,,
period1,sc01,t7836, 35.49 ,,,
period1,sc01,t7837, 35.61 ,,,
period1,sc01,t7838, 35.47 ,,,
period1,sc01,t7839, 35.26 ,,,
period1,sc01,t7840, 35.96 ,,,
period1,sc01,t7841, 40.62 ,,,
period1,sc01,t7842, 48.85 ,,,
period1,sc01,t7843, 52.9 ,,,
period1,sc01,t7844, 50.44 ,,,
period1,sc01,t7845, 48.9 ,,,
period1,sc01,t7846, 47.15 ,,,
period1,sc01,t7847, 44.49 ,,,
period1,sc01,t7848, 42.65 ,,,
period1,sc01,t7849, 40 ,,,
period1,sc01,t7850, 35.29 ,,,
period1,sc01,t7851, 31.95 ,,,
period1,sc01,t7852, 30 ,,,
period1,sc01,t7853, 30.1 ,,,
period1,sc01,t7854, 32.77 ,,,
period1,sc01,t7855, 35.31 ,,,
period1,sc01,t7856, 35.54 ,,,
period1,sc01,t7857, 39.49 ,,,
period1,sc01,t7858, 44.12 ,,,
period1,sc01,t7859, 44.49 ,,,
period1,sc01,t7860, 45.32 ,,,
period1,sc01,t7861, 42.01 ,,,
period1,sc01,t7862, 40.05 ,,,
period1,sc01,t7863, 41.68 ,,,
period1,sc01,t7864, 45.01 ,,,
period1,sc01,t7865, 46.72 ,,,
period1,sc01,t7866, 50 ,,,
period1,sc01,t7867, 51.8 ,,,
period1,sc01,t7868, 49.96 ,,,
period1,sc01,t7869, 45.7 ,,,
period1,sc01,t7870, 44.64 ,,,
period1,sc01,t7871, 39.8 ,,,
period1,sc01,t7872, 38.19 ,,,
period1,sc01,t7873, 36.3 ,,,
period1,sc01,t7874, 36.02 ,,,
period1,sc01,t7875, 35.4 ,,,
period1,sc01,t7876, 35.38 ,,,
period1,sc01,t7877, 37.84 ,,,
period1,sc01,t7878, 39.99 ,,,
period1,sc01,t7879, 49.72 ,,,
period1,sc01,t7880, 51.25 ,,,
period1,sc01,t7881, 51.79 ,,,
period1,sc01,t7882, 51.79 ,,,
period1,sc01,t7883, 50.79 ,,,
period1,sc01,t7884, 50.55 ,,,
period1,sc01,t7885, 50.52 ,,,
period1,sc01,t7886, 49.71 ,,,
period1,sc01,t7887, 50.1 ,,,
period1,sc01,t7888, 51.79 ,,,
period1,sc01,t7889, 53.29 ,,,
period1,sc01,t7890, 57.57 ,,,
period1,sc01,t7891, 58.07 ,,,
period1,sc01,t7892, 53.93 ,,,
period1,sc01,t7893, 50.17 ,,,
period1,sc01,t7894, 47.3 ,,,
period1,sc01,t7895, 43.49 ,,,
period1,sc01,t7896, 39.07 ,,,
period1,sc01,t7897, 38.43 ,,,
period1,sc01,t7898, 36.2 ,,,
period1,sc01,t7899, 35.91 ,,,
period1,sc01,t7900, 35.98 ,,,
period1,sc01,t7901, 38.01 ,,,
period1,sc01,t7902, 45.21 ,,,
period1,sc01,t7903, 53 ,,,
period1,sc01,t7904, 54.79 ,,,
period1,sc01,t7905, 54.58 ,,,
period1,sc01,t7906, 50.56 ,,,
period1,sc01,t7907, 48.69 ,,,
period1,sc01,t7908, 47.59 ,,,
period1,sc01,t7909, 47.5 ,,,
period1,sc01,t7910, 45.32 ,,,
period1,sc01,t7911, 43.69 ,,,
period1,sc01,t7912, 45.01 ,,,
period1,sc01,t7913, 46.88 ,,,
period1,sc01,t7914, 48.5 ,,,
period1,sc01,t7915, 49.48 ,,,
period1,sc01,t7916, 47.51 ,,,
period1,sc01,t7917, 43.53 ,,,
period1,sc01,t7918, 42.28 ,,,
period1,sc01,t7919, 37.74 ,,,
period1,sc01,t7920, 36.2 ,,,
period1,sc01,t7921, 35.32 ,,,
period1,sc01,t7922, 32.84 ,,,
period1,sc01,t7923, 30.23 ,,,
period1,sc01,t7924, 31.65 ,,,
period1,sc01,t7925, 33.99 ,,,
period1,sc01,t7926, 37.11 ,,,
period1,sc01,t7927, 46.35 ,,,
period1,sc01,t7928, 50.53 ,,,
period1,sc01,t7929, 48.56 ,,,
period1,sc01,t7930, 45.33 ,,,
period1,sc01,t7931, 44.4 ,,,
period1,sc01,t7932, 44.12 ,,,
period1,sc01,t7933, 43.87 ,,,
period1,sc01,t7934, 43.67 ,,,
period1,sc01,t7935, 43.9 ,,,
period1,sc01,t7936, 44.4 ,,,
period1,sc01,t7937, 47.1 ,,,
period1,sc01,t7938, 49.99 ,,,
period1,sc01,t7939, 50.18 ,,,
period1,sc01,t7940, 46.5 ,,,
period1,sc01,t7941, 44.98 ,,,
period1,sc01,t7942, 41.5 ,,,
period1,sc01,t7943, 36.99 ,,,
period1,sc01,t7944, 31.73 ,,,
period1,sc01,t7945, 27.71 ,,,
period1,sc01,t7946, 19.39 ,,,
period1,sc01,t7947, 12.56 ,,,
period1,sc01,t7948, 16.87 ,,,
period1,sc01,t7949, 26.45 ,,,
period1,sc01,t7950, 35.92 ,,,
period1,sc01,t7951, 44.25 ,,,
period1,sc01,t7952, 46.51 ,,,
period1,sc01,t7953, 46.72 ,,,
period1,sc01,t7954, 45.09 ,,,
period1,sc01,t7955, 44.21 ,,,
period1,sc01,t7956, 43.99 ,,,
period1,sc01,t7957, 44.21 ,,,
period1,sc01,t7958, 43.21 ,,,
period1,sc01,t7959, 43.8 ,,,
period1,sc01,t7960, 44.8 ,,,
period1,sc01,t7961, 50.87 ,,,
period1,sc01,t7962, 54 ,,,
period1,sc01,t7963, 55.37 ,,,
period1,sc01,t7964, 51.9 ,,,
period1,sc01,t7965, 46.76 ,,,
period1,sc01,t7966, 45.03 ,,,
period1,sc01,t7967, 43.8 ,,,
period1,sc01,t7968, 40.12 ,,,
period1,sc01,t7969, 36.3 ,,,
period1,sc01,t7970, 33.17 ,,,
period1,sc01,t7971, 33.14 ,,,
period1,sc01,t7972, 33.5 ,,,
period1,sc01,t7973, 38.7 ,,,
period1,sc01,t7974, 46.31 ,,,
period1,sc01,t7975, 52.19 ,,,
period1,sc01,t7976, 52.64 ,,,
period1,sc01,t7977, 53.63 ,,,
period1,sc01,t7978, 52.64 ,,,
period1,sc01,t7979, 52.35 ,,,
period1,sc01,t7980, 50.53 ,,,
period1,sc01,t7981, 49.92 ,,,
period1,sc01,t7982, 50.17 ,,,
period1,sc01,t7983, 51.04 ,,,
period1,sc01,t7984, 52.14 ,,,
period1,sc01,t7985, 54.09 ,,,
period1,sc01,t7986, 56.53 ,,,
period1,sc01,t7987, 56.13 ,,,
period1,sc01,t7988, 53.05 ,,,
period1,sc01,t7989, 49.27 ,,,
period1,sc01,t7990, 48 ,,,
period1,sc01,t7991, 45.15 ,,,
period1,sc01,t7992, 43 ,,,
period1,sc01,t7993, 38.05 ,,,
period1,sc01,t7994, 36.22 ,,,
period1,sc01,t7995, 35.39 ,,,
period1,sc01,t7996, 35.39 ,,,
period1,sc01,t7997, 36.03 ,,,
period1,sc01,t7998, 36.56 ,,,
period1,sc01,t7999, 40.39 ,,,
period1,sc01,t8000, 40 ,,,
period1,sc01,t8001, 45.35 ,,,
period1,sc01,t8002, 44 ,,,
period1,sc01,t8003, 42.7 ,,,
period1,sc01,t8004, 41.5 ,,,
period1,sc01,t8005, 40.77 ,,,
period1,sc01,t8006, 41.14 ,,,
period1,sc01,t8007, 40.56 ,,,
period1,sc01,t8008, 41.59 ,,,
period1,sc01,t8009, 42.42 ,,,
period1,sc01,t8010, 49.75 ,,,
period1,sc01,t8011, 50.01 ,,,
period1,sc01,t8012, 47.35 ,,,
period1,sc01,t8013, 42.42 ,,,
period1,sc01,t8014, 41.94 ,,,
period1,sc01,t8015, 40.13 ,,,
period1,sc01,t8016, 38.55 ,,,
period1,sc01,t8017, 37.07 ,,,
period1,sc01,t8018, 36.26 ,,,
period1,sc01,t8019, 35.93 ,,,
period1,sc01,t8020, 35.86 ,,,
period1,sc01,t8021, 35.92 ,,,
period1,sc01,t8022, 36.13 ,,,
period1,sc01,t8023, 37.04 ,,,
period1,sc01,t8024, 38.74 ,,,
period1,sc01,t8025, 42.12 ,,,
period1,sc01,t8026, 44.77 ,,,
period1,sc01,t8027, 48 ,,,
period1,sc01,t8028, 48.15 ,,,
period1,sc01,t8029, 45.76 ,,,
period1,sc01,t8030, 44.7 ,,,
period1,sc01,t8031, 44.98 ,,,
period1,sc01,t8032, 47.79 ,,,
period1,sc01,t8033, 50.45 ,,,
period1,sc01,t8034, 52.4 ,,,
period1,sc01,t8035, 51.13 ,,,
period1,sc01,t8036, 50 ,,,
period1,sc01,t8037, 48.33 ,,,
period1,sc01,t8038, 46.13 ,,,
period1,sc01,t8039, 42.68 ,,,
period1,sc01,t8040, 42.7 ,,,
period1,sc01,t8041, 37.22 ,,,
period1,sc01,t8042, 35.4 ,,,
period1,sc01,t8043, 34.46 ,,,
period1,sc01,t8044, 35.4 ,,,
period1,sc01,t8045, 36.3 ,,,
period1,sc01,t8046, 40.2 ,,,
period1,sc01,t8047, 48.33 ,,,
period1,sc01,t8048, 49.92 ,,,
period1,sc01,t8049, 49.96 ,,,
period1,sc01,t8050, 49.33 ,,,
period1,sc01,t8051, 48.33 ,,,
period1,sc01,t8052, 46.13 ,,,
period1,sc01,t8053, 45.95 ,,,
period1,sc01,t8054, 45 ,,,
period1,sc01,t8055, 45 ,,,
period1,sc01,t8056, 45.05 ,,,
period1,sc01,t8057, 48.33 ,,,
period1,sc01,t8058, 50 ,,,
period1,sc01,t8059, 51.11 ,,,
period1,sc01,t8060, 51.47 ,,,
period1,sc01,t8061, 49.33 ,,,
period1,sc01,t8062, 47.23 ,,,
period1,sc01,t8063, 43.5 ,,,
period1,sc01,t8064, 39.06 ,,,
period1,sc01,t8065, 40.46 ,,,
period1,sc01,t8066, 38.07 ,,,
period1,sc01,t8067, 37.85 ,,,
period1,sc01,t8068, 38.1 ,,,
period1,sc01,t8069, 42.5 ,,,
period1,sc01,t8070, 42.49 ,,,
period1,sc01,t8071, 46 ,,,
period1,sc01,t8072, 49.96 ,,,
period1,sc01,t8073, 49.98 ,,,
period1,sc01,t8074, 48.01 ,,,
period1,sc01,t8075, 49.03 ,,,
period1,sc01,t8076, 50.53 ,,,
period1,sc01,t8077, 52.1 ,,,
period1,sc01,t8078, 52.1 ,,,
period1,sc01,t8079, 54.33 ,,,
period1,sc01,t8080, 55.33 ,,,
period1,sc01,t8081, 57.49 ,,,
period1,sc01,t8082, 62.72 ,,,
period1,sc01,t8083, 64.26 ,,,
period1,sc01,t8084, 63.05 ,,,
period1,sc01,t8085, 58.24 ,,,
period1,sc01,t8086, 55.96 ,,,
period1,sc01,t8087, 54.33 ,,,
period1,sc01,t8088, 55.76 ,,,
period1,sc01,t8089, 51.8 ,,,
period1,sc01,t8090, 48.07 ,,,
period1,sc01,t8091, 46.83 ,,,
period1,sc01,t8092, 46.07 ,,,
period1,sc01,t8093, 46.92 ,,,
period1,sc01,t8094, 55.52 ,,,
period1,sc01,t8095, 60.63 ,,,
period1,sc01,t8096, 59.7 ,,,
period1,sc01,t8097, 59 ,,,
period1,sc01,t8098, 58.58 ,,,
period1,sc01,t8099, 57.6 ,,,
period1,sc01,t8100, 56.76 ,,,
period1,sc01,t8101, 56.01 ,,,
period1,sc01,t8102, 54.45 ,,,
period1,sc01,t8103, 52.58 ,,,
period1,sc01,t8104, 52.58 ,,,
period1,sc01,t8105, 55.08 ,,,
period1,sc01,t8106, 58 ,,,
period1,sc01,t8107, 57.74 ,,,
period1,sc01,t8108, 57.68 ,,,
period1,sc01,t8109, 54.11 ,,,
period1,sc01,t8110, 47.36 ,,,
period1,sc01,t8111, 45.89 ,,,
period1,sc01,t8112, 46.17 ,,,
period1,sc01,t8113, 45.56 ,,,
period1,sc01,t8114, 42.74 ,,,
period1,sc01,t8115, 39.54 ,,,
period1,sc01,t8116, 38.72 ,,,
period1,sc01,t8117, 43.11 ,,,
period1,sc01,t8118, 44.34 ,,,
