Period,Scenario,LoadLevel,Node,Component,Date,MWh
period1,sc01,t8331,Node1,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,Wind,2024-12-13 03:39:00,10.013737864077703
period1,sc01,t8331,Node1,BESS,2024-12-13 03:39:00,-5.0
period1,sc01,t8331,Node1,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,ENS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,ElectricityDemand,2024-12-13 03:39:00,-0.0
period1,sc01,t8331,Node1,ElectricityBuy,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node1,ElectricitySell,2024-12-13 03:39:00,-5.013737864077702
period1,sc01,t8331,Node1,PowerFlowOut,2024-12-13 03:39:00,-0.0
period1,sc01,t8331,Node1,PowerFlowIn,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,ENS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,ElectricityDemand,2024-12-13 03:39:00,-0.0
period1,sc01,t8331,Node2,ElectricityBuy,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node2,ElectricitySell,2024-12-13 03:39:00,-0.0
period1,sc01,t8331,Node2,PowerFlowOut,2024-12-13 03:39:00,-0.0
period1,sc01,t8331,Node2,PowerFlowIn,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,ENS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,ElectricityDemand,2024-12-13 03:39:00,-0.0
period1,sc01,t8331,Node3,ElectricityBuy,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,ElectricitySell,2024-12-13 03:39:00,-0.0
period1,sc01,t8331,Node3,PowerFlowOut,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node3,PowerFlowIn,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,BESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,Electrolyzer,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,H2ESS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,Wind,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,ENS,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,ElectricityDemand,2024-12-13 03:39:00,-0.0
period1,sc01,t8331,Node4,ElectricityBuy,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,ElectricitySell,2024-12-13 03:39:00,-0.0
period1,sc01,t8331,Node4,PowerFlowOut,2024-12-13 03:39:00,0.0
period1,sc01,t8331,Node4,PowerFlowIn,2024-12-13 03:39:00,0.0
period1,sc01,t8332,Node1,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,Wind,2024-12-13 04:39:00,9.43543689320389
period1,sc01,t8332,Node1,BESS,2024-12-13 04:39:00,-5.0
period1,sc01,t8332,Node1,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,ENS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,ElectricityDemand,2024-12-13 04:39:00,-0.0
period1,sc01,t8332,Node1,ElectricityBuy,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node1,ElectricitySell,2024-12-13 04:39:00,-4.4354368932038915
period1,sc01,t8332,Node1,PowerFlowOut,2024-12-13 04:39:00,-0.0
period1,sc01,t8332,Node1,PowerFlowIn,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,ENS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,ElectricityDemand,2024-12-13 04:39:00,-0.0
period1,sc01,t8332,Node2,ElectricityBuy,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node2,ElectricitySell,2024-12-13 04:39:00,-0.0
period1,sc01,t8332,Node2,PowerFlowOut,2024-12-13 04:39:00,-0.0
period1,sc01,t8332,Node2,PowerFlowIn,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,ENS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,ElectricityDemand,2024-12-13 04:39:00,-0.0
period1,sc01,t8332,Node3,ElectricityBuy,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,ElectricitySell,2024-12-13 04:39:00,-0.0
period1,sc01,t8332,Node3,PowerFlowOut,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node3,PowerFlowIn,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,BESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,Electrolyzer,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,H2ESS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,Wind,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,ENS,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,ElectricityDemand,2024-12-13 04:39:00,-0.0
period1,sc01,t8332,Node4,ElectricityBuy,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,ElectricitySell,2024-12-13 04:39:00,-0.0
period1,sc01,t8332,Node4,PowerFlowOut,2024-12-13 04:39:00,0.0
period1,sc01,t8332,Node4,PowerFlowIn,2024-12-13 04:39:00,0.0
period1,sc01,t8333,Node1,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,Wind,2024-12-13 05:39:00,9.64849514563107
period1,sc01,t8333,Node1,BESS,2024-12-13 05:39:00,-5.0
period1,sc01,t8333,Node1,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,ENS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,ElectricityDemand,2024-12-13 05:39:00,-0.0
period1,sc01,t8333,Node1,ElectricityBuy,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node1,ElectricitySell,2024-12-13 05:39:00,-4.6484951456310695
period1,sc01,t8333,Node1,PowerFlowOut,2024-12-13 05:39:00,-0.0
period1,sc01,t8333,Node1,PowerFlowIn,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,ENS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,ElectricityDemand,2024-12-13 05:39:00,-0.0
period1,sc01,t8333,Node2,ElectricityBuy,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node2,ElectricitySell,2024-12-13 05:39:00,-0.0
period1,sc01,t8333,Node2,PowerFlowOut,2024-12-13 05:39:00,-0.0
period1,sc01,t8333,Node2,PowerFlowIn,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,ENS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,ElectricityDemand,2024-12-13 05:39:00,-0.0
period1,sc01,t8333,Node3,ElectricityBuy,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,ElectricitySell,2024-12-13 05:39:00,-0.0
period1,sc01,t8333,Node3,PowerFlowOut,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node3,PowerFlowIn,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,BESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,Electrolyzer,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,H2ESS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,Wind,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,ENS,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,ElectricityDemand,2024-12-13 05:39:00,-0.0
period1,sc01,t8333,Node4,ElectricityBuy,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,ElectricitySell,2024-12-13 05:39:00,-0.0
period1,sc01,t8333,Node4,PowerFlowOut,2024-12-13 05:39:00,0.0
period1,sc01,t8333,Node4,PowerFlowIn,2024-12-13 05:39:00,0.0
period1,sc01,t8334,Node1,BESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,Electrolyzer,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,H2ESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,Wind,2024-12-13 06:39:00,9.73980582524272
period1,sc01,t8334,Node1,BESS,2024-12-13 06:39:00,-5.0
period1,sc01,t8334,Node1,Electrolyzer,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,H2ESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,Wind,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,BESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,Electrolyzer,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,H2ESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,Wind,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,BESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,Electrolyzer,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,H2ESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,Wind,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,BESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,Electrolyzer,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,H2ESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,Wind,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,ENS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,ElectricityDemand,2024-12-13 06:39:00,-0.0
period1,sc01,t8334,Node1,ElectricityBuy,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node1,ElectricitySell,2024-12-13 06:39:00,-4.73980582524272
period1,sc01,t8334,Node1,PowerFlowOut,2024-12-13 06:39:00,-0.0
period1,sc01,t8334,Node1,PowerFlowIn,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,BESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,Electrolyzer,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,H2ESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,Wind,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,BESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,Electrolyzer,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,H2ESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,Wind,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,BESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,Electrolyzer,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,H2ESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,Wind,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,BESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,Electrolyzer,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,H2ESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,Wind,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,BESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,Electrolyzer,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,H2ESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,Wind,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,ENS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,ElectricityDemand,2024-12-13 06:39:00,-0.0
period1,sc01,t8334,Node2,ElectricityBuy,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node2,ElectricitySell,2024-12-13 06:39:00,-0.0
period1,sc01,t8334,Node2,PowerFlowOut,2024-12-13 06:39:00,-0.0
period1,sc01,t8334,Node2,PowerFlowIn,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node3,BESS,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node3,Electrolyzer,2024-12-13 06:39:00,0.0
period1,sc01,t8334,Node3,H2ESS,2024-12-13 06:39:00,0.0
