,,,SolarPV_01,Wind_01,BESS_01,AEL_01,PEMEL_01
period1,sc01,t4459, 2.8409165175 , 3.59155339805825 ,,,
period1,sc01,t4460, 1.083188098 , 4.68728155339806 ,,,
period1,sc01,t4461, 0.10986636135 , 4.42349514563107 ,,,
period1,sc01,t4462, 1.63301258333333E-05 , 3.22631067961165 ,,,
period1,sc01,t4463, 1.34269916666667E-05 , 3.14514563106796 ,,,
period1,sc01,t4464, 0.0000130641 , 3.65242718446602 ,,,
period1,sc01,t4465, 1.34269916666667E-05 , 3.8147572815534 ,,,
period1,sc01,t4466, 1.44249441666667E-05 , 3.06398058252427 ,,,
period1,sc01,t4467, 1.59672333333333E-05 , 2.37407766990291 ,,,
period1,sc01,t4468, 2.73983208333333E-05 , 1.96825242718447 ,,,
period1,sc01,t4469, 6.82236341666667E-05 , 1.62330097087379 ,,,
period1,sc01,t4470, 0.028183074575 , 1.44067961165049 ,,,
period1,sc01,t4471, 0.48851025525 , 0.95368932038835 ,,,
period1,sc01,t4472, 2.26157538275 , 0.791359223300971 ,,,
period1,sc01,t4473, 4.44664685 , 1.1768932038835 ,,,
period1,sc01,t4474, 6.32175349 , 1.80592233009709 ,,,
period1,sc01,t4475, 7.6719146375 , 2.57699029126214 ,,,
period1,sc01,t4476, 8.473051535 , 3.59155339805825 ,,,
period1,sc01,t4477, 8.866419755 , 4.99165048543689 ,,,
period1,sc01,t4478, 8.95014159 , 6.49320388349514 ,,,
period1,sc01,t4479, 8.629213805 , 8.01504854368932 ,,,
period1,sc01,t4480, 7.8824480625 , 8.31941747572816 ,,,
period1,sc01,t4481, 6.6995046675 , 7.58893203883495 ,,,
period1,sc01,t4482, 5.0308625275 , 7.4468932038835 ,,,
period1,sc01,t4483, 3.132001 , 8.21796116504854 ,,,
period1,sc01,t4484, 1.23432885075 , 6.71640776699029 ,,,
period1,sc01,t4485, 0.1117443257 , 3.16543689320388 ,,,
period1,sc01,t4486, 1.59672333333333E-05 , 2.65815533980583 ,,,
period1,sc01,t4487, 1.46971133333333E-05 , 3.38864077669903 ,,,
period1,sc01,t4488, 2.07755483333333E-05 , 4.60611650485437 ,,,
period1,sc01,t4489, 1.69651858333333E-05 , 5.55980582524272 ,,,
period1,sc01,t4490, 0.0000154228975 , 5.78300970873786 ,,,
period1,sc01,t4491, 1.61486808333333E-05 , 5.9047572815534 ,,,
period1,sc01,t4492, 3.93737458333333E-05 , 5.60038834951456 ,,,
period1,sc01,t4493, 7.16711058333334E-05 , 5.19456310679612 ,,,
period1,sc01,t4494, 0.02924181105 , 4.07854368932039 ,,,
period1,sc01,t4495, 0.4858293925 , 2.69873786407767 ,,,
period1,sc01,t4496, 2.2798025245 , 2.41466019417476 ,,,
period1,sc01,t4497, 4.4642289525 , 2.65815533980583 ,,,
period1,sc01,t4498, 6.2969208125 , 3.2668932038835 ,,,
period1,sc01,t4499, 7.588462255 , 4.5452427184466 ,,,
period1,sc01,t4500, 8.438363625 , 6.55407766990291 ,,,
period1,sc01,t4501, 8.84684266 , 8.62378640776699 ,,,
period1,sc01,t4502, 8.8824586625 , 10.0238834951456 ,,,
period1,sc01,t4503, 8.5541360475 , 10.9572815533981 ,,,
period1,sc01,t4504, 7.8160497675 , 11.484854368932 ,,,
period1,sc01,t4505, 6.6712127275 , 11.7689320388349 ,,,
period1,sc01,t4506, 5.06468766 , 11.7080582524272 ,,,
period1,sc01,t4507, 3.14920751 , 11.1196116504854 ,,,
period1,sc01,t4508, 1.2721711945 , 9.41514563106796 ,,,
period1,sc01,t4509, 0.132763918725 , 8.11650485436893 ,,,
period1,sc01,t4510, 1.91425366666667E-05 , 7.93388349514563 ,,,
period1,sc01,t4511, 1.32455466666667E-05 , 8.66436893203884 ,,,
period1,sc01,t4512, 1.24290391666667E-05 , 9.51660194174757 ,,,
period1,sc01,t4513, 0.000012882655 , 10.1050485436893 ,,,
period1,sc01,t4514, 0.000012882655 , 10.186213592233 ,,,
period1,sc01,t4515, 0.000014152775 , 9.53689320388349 ,,,
period1,sc01,t4516, 2.69447066666667E-05 , 8.31941747572816 ,,,
period1,sc01,t4517, 6.04214641666667E-05 , 7.32514563106796 ,,,
period1,sc01,t4518, 0.028259281825 , 6.39174757281553 ,,,
period1,sc01,t4519, 0.484904019 , 5.05252427184466 ,,,
period1,sc01,t4520, 2.2231995885 , 5.27572815533981 ,,,
period1,sc01,t4521, 4.3863886875 , 5.9047572815534 ,,,
period1,sc01,t4522, 6.243556685 , 6.91932038834952 ,,,
period1,sc01,t4523, 7.5040763325 , 8.13679611650486 ,,,
period1,sc01,t4524, 8.3886329525 , 9.67893203883495 ,,,
period1,sc01,t4525, 8.911733135 , 11.0384466019417 ,,,
period1,sc01,t4526, 9.04384385 , 11.8703883495146 ,,,
period1,sc01,t4527, 8.7214790075 , 12.3167961165049 ,,,
period1,sc01,t4528, 8.0419879375 , 12.3167961165049 ,,,
period1,sc01,t4529, 6.94949439 , 11.8298058252427 ,,,
period1,sc01,t4530, 5.347822095 , 10.9166990291262 ,,,
period1,sc01,t4531, 3.4012793225 , 9.31368932038835 ,,,
period1,sc01,t4532, 1.46341057075 , 7.20339805825243 ,,,
period1,sc01,t4533, 0.169068508925 , 5.86417475728155 ,,,
period1,sc01,t4534, 1.89610908333333E-05 , 5.60038834951456 ,,,
period1,sc01,t4535, 1.42434983333333E-05 , 5.68155339805825 ,,,
period1,sc01,t4536, 1.47878366666667E-05 , 5.55980582524272 ,,,
period1,sc01,t4537, 1.32455466666667E-05 , 5.3568932038835 ,,,
period1,sc01,t4538, 1.24290391666667E-05 , 4.7278640776699 ,,,
period1,sc01,t4539, 0.000014152775 , 3.9973786407767 ,,,
period1,sc01,t4540, 3.37489266666667E-05 , 3.73359223300971 ,,,
period1,sc01,t4541, 7.37577333333333E-05 , 3.4495145631068 ,,,
period1,sc01,t4542, 0.03122864295 , 3.0031067961165 ,,,
period1,sc01,t4543, 0.55000678525 , 2.23203883495146 ,,,
period1,sc01,t4544, 2.34026481375 , 1.88708737864078 ,,,
period1,sc01,t4545, 4.5283274175 , 1.86679611650485 ,,,
period1,sc01,t4546, 6.41507471 , 1.94796116504854 ,,,
period1,sc01,t4547, 7.79458654 , 2.25233009708738 ,,,
period1,sc01,t4548, 8.673473885 , 2.8204854368932 ,,,
period1,sc01,t4549, 9.1095317775 , 3.65242718446602 ,,,
period1,sc01,t4550, 9.1789130325 , 4.40320388349515 ,,,
period1,sc01,t4551, 8.89322838 , 4.74815533980583 ,,,
period1,sc01,t4552, 8.231743995 , 4.62640776699029 ,,,
period1,sc01,t4553, 7.1381536075 , 4.28145631067961 ,,,
period1,sc01,t4554, 5.556491155 , 4.20029126213592 ,,,
period1,sc01,t4555, 3.56468128 , 4.66699029126214 ,,,
period1,sc01,t4556, 1.517240107 , 5.96563106796117 ,,,
period1,sc01,t4557, 0.1687527932 , 5.74242718446602 ,,,
period1,sc01,t4558, 2.29528983333333E-05 , 4.32203883495146 ,,,
period1,sc01,t4559, 1.23383166666667E-05 , 3.42922330097087 ,,,
period1,sc01,t4560, 0.000012247595 , 3.14514563106796 ,,,
period1,sc01,t4561, 1.27919316666667E-05 , 2.84077669902913 ,,,
period1,sc01,t4562, 0.000012247595 , 2.41466019417476 ,,,
period1,sc01,t4563, 1.57857883333333E-05 , 1.94796116504854 ,,,
period1,sc01,t4564, 0.0000282148275 , 1.50155339805825 ,,,
period1,sc01,t4565, 6.04214641666667E-05 , 1.15660194174757 ,,,
period1,sc01,t4566, 0.028732855475 , 0.87252427184466 ,,,
period1,sc01,t4567, 0.532517221 , 0.507281553398058 ,,,
period1,sc01,t4568, 2.29142685225 , 0.466699029126214 ,,,
period1,sc01,t4569, 4.5312232925 , 1.19718446601942 ,,,
period1,sc01,t4570, 6.499316385 , 2.31320388349515 ,,,
period1,sc01,t4571, 7.88598625 , 3.12485436893204 ,,,
period1,sc01,t4572, 8.720422995 , 4.15970873786408 ,,,
period1,sc01,t4573, 9.1938224425 , 5.70184466019418 ,,,
period1,sc01,t4574, 9.2709850025 , 7.46718446601942 ,,,
period1,sc01,t4575, 8.9757145625 , 9.00932038834951 ,,,
period1,sc01,t4576, 8.30231191 , 10.5311650485437 ,,,
period1,sc01,t4577, 7.191904215 , 11.9921359223301 ,,,
period1,sc01,t4578, 5.5853818675 , 13.067572815534 ,,,
period1,sc01,t4579, 3.5603810125 , 12.9661165048544 ,,,
period1,sc01,t4580, 1.49324026625 , 11.7689320388349 ,,,
period1,sc01,t4581, 0.158783251625 , 10.9369902912621 ,,,
period1,sc01,t4582, 1.69651858333333E-05 , 10.0035922330097 ,,,
period1,sc01,t4583, 1.27012083333333E-05 , 8.33970873786408 ,,,
period1,sc01,t4584, 0.0000130641 , 7.40631067961165 ,,,
period1,sc01,t4585, 0.0000130641 , 7.32514563106796 ,,,
period1,sc01,t4586, 1.17032558333333E-05 , 7.75126213592233 ,,,
period1,sc01,t4587, 1.60579558333333E-05 , 8.36 ,,,
period1,sc01,t4588, 2.84869966666667E-05 , 9.11077669902913 ,,,
period1,sc01,t4589, 6.30524283333333E-05 , 9.65864077669903 ,,,
period1,sc01,t4590, 0.026046549875 , 9.51660194174757 ,,,
period1,sc01,t4591, 0.497519041 , 7.22368932038835 ,,,
period1,sc01,t4592, 2.3479944065 , 10.1050485436893 ,,,
period1,sc01,t4593, 4.5580047 , 13.838640776699 ,,,
period1,sc01,t4594, 6.387161085 , 15.5228155339806 ,,,
period1,sc01,t4595, 7.7394152125 , 16.2533009708738 ,,,
period1,sc01,t4596, 8.6101592675 , 16.6388349514563 ,,,
period1,sc01,t4597, 9.022533035 , 16.9432038834951 ,,,
period1,sc01,t4598, 9.0996085025 , 16.9634951456311 ,,,
period1,sc01,t4599, 8.86527937 , 16.5170873786408 ,,,
period1,sc01,t4600, 8.2360170475 , 15.6242718446602 ,,,
period1,sc01,t4601, 7.161388655 , 14.4067961165049 ,,,
period1,sc01,t4602, 5.6015840725 , 13.1690291262136 ,,,
period1,sc01,t4603, 3.5959180875 , 10.8964077669903 ,,,
period1,sc01,t4604, 1.5073113905 , 7.20339805825243 ,,,
period1,sc01,t4605, 0.15919694815 , 4.80902912621359 ,,,
period1,sc01,t4606, 2.95756716666667E-05 , 3.30747572815534 ,,,
period1,sc01,t4607, 1.24290391666667E-05 , 2.25233009708738 ,,,
period1,sc01,t4608, 1.26104866666667E-05 , 1.23776699029126 ,,,
period1,sc01,t4609, 1.31548233333333E-05 , 0.649320388349515 ,,,
period1,sc01,t4610, 1.34269916666667E-05 , 0.405825242718447 ,,,
period1,sc01,t4611, 0.0000173280775 , 0.405825242718447 ,,,
period1,sc01,t4612, 3.06643466666667E-05 , 0.649320388349515 ,,,
period1,sc01,t4613, 0.00006713496 , 0.913106796116505 ,,,
period1,sc01,t4614, 0.02649835 , 0.750776699029126 ,,,
period1,sc01,t4615, 0.5098210685 , 0.385533980582524 ,,,
period1,sc01,t4616, 2.3568698295 , 0.365242718446602 ,,,
period1,sc01,t4617, 4.60297514 , 0.710194174757282 ,,,
period1,sc01,t4618, 6.5127206925 , 1.64359223300971 ,,,
period1,sc01,t4619, 7.867633915 , 2.4552427184466 ,,,
period1,sc01,t4620, 8.705829305 , 2.19145631067961 ,,,
period1,sc01,t4621, 9.12327902 , 1.23776699029126 ,,,
period1,sc01,t4622, 9.198941935 , 1.29864077669903 ,,,
period1,sc01,t4623, 8.92459311 , 1.64359223300971 ,,,
period1,sc01,t4624, 8.287481435 , 2.19145631067961 ,,,
period1,sc01,t4625, 7.2038605875 , 3.16543689320388 ,,,
period1,sc01,t4626, 5.6290731175 , 3.67271844660194 ,,,
period1,sc01,t4627, 3.6351022225 , 4.7278640776699 ,,,
period1,sc01,t4628, 1.540124056 , 6.27 ,,,
period1,sc01,t4629, 0.1586362806 , 6.29029126213592 ,,,
period1,sc01,t4630, 1.67837391666667E-05 , 4.97135922330097 ,,,
period1,sc01,t4631, 1.31548233333333E-05 , 3.87563106796117 ,,,
period1,sc01,t4632, 1.32455466666667E-05 , 3.04368932038835 ,,,
period1,sc01,t4633, 0.000014152775 , 2.69873786407767 ,,,
period1,sc01,t4634, 0.0000154228975 , 2.67844660194175 ,,,
period1,sc01,t4635, 0.000025039525 , 2.88135922330097 ,,,
period1,sc01,t4636, 3.03014541666667E-05 , 3.16543689320388 ,,,
period1,sc01,t4637, 6.20544766666667E-05 , 3.14514563106796 ,,,
period1,sc01,t4638, 0.02756252985 , 2.73932038834951 ,,,
period1,sc01,t4639, 0.545633033 , 2.49582524271845 ,,,
period1,sc01,t4640, 2.41683949225 , 2.71902912621359 ,,,
period1,sc01,t4641, 4.668205825 , 3.20601941747573 ,,,
period1,sc01,t4642, 6.5408901575 , 3.9973786407767 ,,,
period1,sc01,t4643, 7.8608024775 , 5.0931067961165 ,,,
period1,sc01,t4644, 8.6758526375 , 5.9047572815534 ,,,
period1,sc01,t4645, 9.0593982925 , 6.55407766990291 ,,,
period1,sc01,t4646, 9.1268526 , 7.50776699029126 ,,,
period1,sc01,t4647, 8.87764944 , 8.5426213592233 ,,,
period1,sc01,t4648, 8.2351406625 , 9.13106796116505 ,,,
period1,sc01,t4649, 7.174109825 , 9.31368932038835 ,,,
period1,sc01,t4650, 5.606396015 , 9.07019417475728 ,,,
period1,sc01,t4651, 3.593544775 , 8.25854368932039 ,,,
period1,sc01,t4652, 1.49259794775 , 6.93961165048544 ,,,
period1,sc01,t4653, 0.148593253525 , 6.39174757281553 ,,,
period1,sc01,t4654, 2.36786808333333E-05 , 6.65553398058253 ,,,
period1,sc01,t4655, 1.66930166666667E-05 , 6.95990291262136 ,,,
period1,sc01,t4656, 1.42434983333333E-05 , 7.1831067961165 ,,,
period1,sc01,t4657, 1.47878366666667E-05 , 7.38601941747573 ,,,
period1,sc01,t4658, 1.48785583333333E-05 , 7.48747572815534 ,,,
period1,sc01,t4659, 1.56043416666667E-05 , 7.46718446601942 ,,,
period1,sc01,t4660, 2.73983208333333E-05 , 7.20339805825243 ,,,
period1,sc01,t4661, 5.90606191666667E-05 , 6.55407766990291 ,,,
period1,sc01,t4662, 0.026517401825 , 5.62067961165049 ,,,
period1,sc01,t4663, 0.4906032325 , 3.59155339805825 ,,,
period1,sc01,t4664, 2.3150837605 , 3.46980582524272 ,,,
period1,sc01,t4665, 4.5802517725 , 3.69300970873786 ,,,
period1,sc01,t4666, 6.4733269925 , 4.07854368932039 ,,,
period1,sc01,t4667, 7.8102797925 , 4.86990291262136 ,,,
period1,sc01,t4668, 8.624796505 , 5.9047572815534 ,,,
period1,sc01,t4669, 9.01829809 , 7.0004854368932 ,,,
period1,sc01,t4670, 9.073336055 , 7.77155339805825 ,,,
period1,sc01,t4671, 8.7907622875 , 7.97446601941748 ,,,
period1,sc01,t4672, 8.1346614025 , 7.77155339805825 ,,,
period1,sc01,t4673, 7.0551992925 , 7.38601941747573 ,,,
period1,sc01,t4674, 5.47116625 , 6.83815533980583 ,,,
period1,sc01,t4675, 3.4359100775 , 6.10766990291262 ,,,
period1,sc01,t4676, 1.3659850435 , 5.45834951456311 ,,,
period1,sc01,t4677, 0.1188669821 , 4.68728155339806 ,,,
period1,sc01,t4678, 1.66930166666667E-05 , 3.67271844660194 ,,,
period1,sc01,t4679, 0.0000137898825 , 3.22631067961165 ,,,
period1,sc01,t4680, 0.000012882655 , 3.04368932038835 ,,,
period1,sc01,t4681, 1.25197633333333E-05 , 2.96252427184466 ,,,
period1,sc01,t4682, 1.25197633333333E-05 , 3.0031067961165 ,,,
period1,sc01,t4683, 0.0000151507275 , 2.98281553398058 ,,,
period1,sc01,t4684, 2.67632608333333E-05 , 2.80019417475728 ,,,
period1,sc01,t4685, 5.65203783333333E-05 , 2.39436893203884 ,,,
period1,sc01,t4686, 0.025420561725 , 1.9073786407767 ,,,
period1,sc01,t4687, 0.415680618 , 1.1768932038835 ,,,
period1,sc01,t4688, 2.15651824375 , 0.750776699029126 ,,,
period1,sc01,t4689, 4.3479883975 , 0.568155339805825 ,,,
period1,sc01,t4690, 6.222063515 , 0.547864077669903 ,,,
period1,sc01,t4691, 7.5688933225 , 0.730485436893204 ,,,
period1,sc01,t4692, 8.4065607125 , 1.68417475728155 ,,,
period1,sc01,t4693, 8.8253821525 , 3.24660194174757 ,,,
period1,sc01,t4694, 8.8964780775 , 4.52495145631068 ,,,
period1,sc01,t4695, 8.6087902625 , 5.23514563106796 ,,,
period1,sc01,t4696, 7.9415059575 , 5.37718446601942 ,,,
period1,sc01,t4697, 6.7935852425 , 5.19456310679612 ,,,
period1,sc01,t4698, 5.1121239525 , 4.89019417475728 ,,,
period1,sc01,t4699, 2.96518877 , 4.62640776699029 ,,,
period1,sc01,t4700, 1.04566146975 , 4.66699029126214 ,,,
period1,sc01,t4701, 0.083095842625 , 3.91621359223301 ,,,
period1,sc01,t4702, 1.48785583333333E-05 , 3.06398058252427 ,,,
period1,sc01,t4703, 1.32455466666667E-05 , 2.71902912621359 ,,,
period1,sc01,t4704, 0.00001333627 , 2.51611650485437 ,,,
period1,sc01,t4705, 1.23383166666667E-05 , 2.17116504854369 ,,,
period1,sc01,t4706, 1.32455466666667E-05 , 1.74504854368932 ,,,
period1,sc01,t4707, 1.45156658333333E-05 , 1.29864077669903 ,,,
period1,sc01,t4708, 2.59467541666667E-05 , 0.994271844660194 ,,,
period1,sc01,t4709, 5.67018241666667E-05 , 0.831941747572816 ,,,
period1,sc01,t4710, 0.0257281124 , 0.750776699029126 ,,,
period1,sc01,t4711, 0.35942061425 , 0.588446601941748 ,,,
period1,sc01,t4712, 1.98138037125 , 0.507281553398058 ,,,
period1,sc01,t4713, 4.143638655 , 0.60873786407767 ,,,
period1,sc01,t4714, 6.034234415 , 0.710194174757282 ,,,
period1,sc01,t4715, 7.3549904575 , 0.669611650485437 ,,,
period1,sc01,t4716, 8.1542766075 , 0.831941747572816 ,,,
period1,sc01,t4717, 8.544408735 , 1.31893203883495 ,,,
period1,sc01,t4718, 8.3883499 , 1.82621359223301 ,,,
period1,sc01,t4719, 7.7207199425 , 2.23203883495146 ,,,
period1,sc01,t4720, 6.70389475 , 2.59728155339806 ,,,
period1,sc01,t4721, 5.54617324 , 2.80019417475728 ,,,
period1,sc01,t4722, 4.112404565 , 2.69873786407767 ,,,
period1,sc01,t4723, 2.5691832325 , 2.6378640776699 ,,,
period1,sc01,t4724, 1.017943804 , 2.67844660194175 ,,,
period1,sc01,t4725, 0.0783737147 , 2.09 ,,,
period1,sc01,t4726, 1.68744633333333E-05 , 1.50155339805825 ,,,
period1,sc01,t4727, 1.43342208333333E-05 , 1.23776699029126 ,,,
period1,sc01,t4728, 0.0000136084375 , 1.07543689320388 ,,,
period1,sc01,t4729, 1.47878366666667E-05 , 0.973980582524272 ,,,
period1,sc01,t4730, 0.000020049765 , 1.03485436893204 ,,,
period1,sc01,t4731, 1.59672333333333E-05 , 1.15660194174757 ,,,
period1,sc01,t4732, 2.23178383333333E-05 , 1.27834951456311 ,,,
period1,sc01,t4733, 4.79017016666667E-05 , 1.42038834951456 ,,,
period1,sc01,t4734, 0.024688427775 , 1.62330097087379 ,,,
period1,sc01,t4735, 0.2982697385 , 1.76533980582524 ,,,
period1,sc01,t4736, 1.5582015045 , 1.92766990291262 ,,,
period1,sc01,t4737, 3.2316909725 , 2.17116504854369 ,,,
period1,sc01,t4738, 4.7711128325 , 2.53640776699029 ,,,
period1,sc01,t4739, 6.1360826875 , 2.84077669902913 ,,,
period1,sc01,t4740, 6.7857277325 , 2.96252427184466 ,,,
period1,sc01,t4741, 7.1799832225 , 3.40893203883495 ,,,
period1,sc01,t4742, 7.02209813 , 3.89592233009709 ,,,
period1,sc01,t4743, 6.5124920725 , 4.18 ,,,
period1,sc01,t4744, 5.543018805 , 4.3626213592233 ,,,
period1,sc01,t4745, 4.5245823725 , 4.52495145631068 ,,,
period1,sc01,t4746, 3.361929165 , 4.18 ,,,
period1,sc01,t4747, 2.1118172475 , 3.89592233009709 ,,,
period1,sc01,t4748, 0.7962950135 , 4.34233009708738 ,,,
period1,sc01,t4749, 0.052732696275 , 4.68728155339806 ,,,
period1,sc01,t4750, 2.34065133333333E-05 , 4.56553398058252 ,,,
period1,sc01,t4751, 1.44249441666667E-05 , 4.46407766990291 ,,,
period1,sc01,t4752, 1.24290391666667E-05 , 4.11912621359223 ,,,
period1,sc01,t4753, 1.31548233333333E-05 , 3.57126213592233 ,,,
period1,sc01,t4754, 1.23383166666667E-05 , 2.71902912621359 ,,,
period1,sc01,t4755, 1.49692816666667E-05 , 1.78563106796116 ,,,
period1,sc01,t4756, 0.0000249488025 , 0.95368932038835 ,,,
period1,sc01,t4757, 5.93327891666667E-05 , 0.426116504854369 ,,,
period1,sc01,t4758, 0.02527903395 , 0.223203883495146 ,,,
period1,sc01,t4759, 0.2661184435 , 0.162330097087379 ,,,
period1,sc01,t4760, 1.65138664275 , 0.142038834951456 ,,,
period1,sc01,t4761, 3.7473310075 , 0.121747572815534 ,,,
period1,sc01,t4762, 5.5985004025 , 0.365242718446602 ,,,
period1,sc01,t4763, 7.0458448525 , 0.304368932038835 ,,,
period1,sc01,t4764, 8.0948839325 , 4.05825242718447E-02 ,,,
period1,sc01,t4765, 8.5461261225 , 8.11650485436893E-02 ,,,
period1,sc01,t4766, 8.50441082 , 0.162330097087379 ,,,
period1,sc01,t4767, 8.0277018025 , 0.34495145631068 ,,,
period1,sc01,t4768, 7.22489379 , 0.588446601941748 ,,,
period1,sc01,t4769, 5.7921457525 , 1.03485436893204 ,,,
period1,sc01,t4770, 4.2871423525 , 1.96825242718447 ,,,
period1,sc01,t4771, 2.726096685 , 2.04941747572816 ,,,
period1,sc01,t4772, 1.10200312425 , 1.7247572815534 ,,,
period1,sc01,t4773, 0.085779426525 , 0.771067961165049 ,,,
period1,sc01,t4774, 0.0000182353075 , 0.669611650485437 ,,,
period1,sc01,t4775, 1.44249441666667E-05 , 1.33922330097087 ,,,
period1,sc01,t4776, 0.00001333627 , 2.2726213592233 ,,,
period1,sc01,t4777, 0.0000137898825 , 3.53067961165049 ,,,
period1,sc01,t4778, 2.18642233333333E-05 , 5.0931067961165 ,,,
period1,sc01,t4779, 2.61281991666667E-05 , 6.6352427184466 ,,,
period1,sc01,t4780, 0.0000352004925 , 7.22368932038835 ,,,
period1,sc01,t4781, 0.0000608750775 , 7.30485436893204 ,,,
period1,sc01,t4782, 0.0249442664 , 7.14252427184466 ,,,
period1,sc01,t4783, 0.28466674425 , 5.3568932038835 ,,,
period1,sc01,t4784, 1.866666685 , 5.51922330097087 ,,,
period1,sc01,t4785, 4.1420845675 , 8.44116504854369 ,,,
period1,sc01,t4786, 5.9970044525 , 11.2819417475728 ,,,
period1,sc01,t4787, 7.333410195 , 12.9458252427184 ,,,
period1,sc01,t4788, 8.141775895 , 13.7574757281553 ,,,
period1,sc01,t4789, 8.48944154 , 14.102427184466 ,,,
period1,sc01,t4790, 8.578740105 , 14.102427184466 ,,,
period1,sc01,t4791, 8.1606616825 , 13.0878640776699 ,,,
period1,sc01,t4792, 7.2661191925 , 11.0384466019417 ,,,
period1,sc01,t4793, 6.295105445 , 8.52233009708738 ,,,
period1,sc01,t4794, 4.9533733625 , 6.0873786407767 ,,,
period1,sc01,t4795, 3.20568797 , 4.32203883495146 ,,,
period1,sc01,t4796, 1.33699634875 , 3.08427184466019 ,,,
period1,sc01,t4797, 0.124054518525 , 2.25233009708738 ,,,
period1,sc01,t4798, 1.62394033333333E-05 , 1.66388349514563 ,,,
period1,sc01,t4799, 1.43342208333333E-05 , 1.44067961165049 ,,,
period1,sc01,t4800, 1.34269916666667E-05 , 1.46097087378641 ,,,
period1,sc01,t4801, 0.0000120661475 , 1.70446601941748 ,,,
period1,sc01,t4802, 1.32455466666667E-05 , 2.19145631067961 ,,,
period1,sc01,t4803, 1.32455466666667E-05 , 2.88135922330097 ,,,
period1,sc01,t4804, 2.51302483333333E-05 , 3.38864077669903 ,,,
period1,sc01,t4805, 0.0000676792975 , 3.2668932038835 ,,,
period1,sc01,t4806, 0.0252953641 , 2.75961165048544 ,,,
period1,sc01,t4807, 0.3912752455 , 1.88708737864078 ,,,
period1,sc01,t4808, 2.150848968 , 1.42038834951456 ,,,
period1,sc01,t4809, 4.41262031 , 1.70446601941748 ,,,
period1,sc01,t4810, 6.28027497 , 1.70446601941748 ,,,
period1,sc01,t4811, 7.616122765 , 1.50155339805825 ,,,
period1,sc01,t4812, 8.4601589025 , 1.27834951456311 ,,,
period1,sc01,t4813, 8.8495316875 , 1.23776699029126 ,,,
period1,sc01,t4814, 8.8344862 , 1.23776699029126 ,,,
period1,sc01,t4815, 8.4194070775 , 1.19718446601942 ,,,
period1,sc01,t4816, 7.673272765 , 0.629029126213592 ,,,
period1,sc01,t4817, 6.47697133 , 0.385533980582524 ,,,
period1,sc01,t4818, 4.9342589475 , 0.527572815533981 ,,,
period1,sc01,t4819, 3.1129736825 , 1.70446601941748 ,,,
period1,sc01,t4820, 1.25652421325 , 2.55669902912621 ,,,
period1,sc01,t4821, 0.11253089345 , 2.17116504854369 ,,,
period1,sc01,t4822, 1.49692816666667E-05 , 1.92766990291262 ,,,
period1,sc01,t4823, 0.00001333627 , 2.19145631067961 ,,,
period1,sc01,t4824, 1.25197633333333E-05 , 2.39436893203884 ,,,
period1,sc01,t4825, 1.32455466666667E-05 , 2.43495145631068 ,,,
period1,sc01,t4826, 0.0000130641 , 2.47553398058252 ,,,
period1,sc01,t4827, 1.58765108333333E-05 , 2.59728155339806 ,,,
period1,sc01,t4828, 2.63096466666667E-05 , 2.75961165048544 ,,,
period1,sc01,t4829, 0.000057971945 , 2.59728155339806 ,,,
period1,sc01,t4830, 0.024889832625 , 2.17116504854369 ,,,
period1,sc01,t4831, 0.34380357125 , 1.70446601941748 ,,,
period1,sc01,t4832, 1.96424734875 , 1.88708737864078 ,,,
period1,sc01,t4833, 4.12883812 , 2.06970873786408 ,,,
period1,sc01,t4834, 6.0507904425 , 2.13058252427184 ,,,
